stat_week,m,d,user id,stats_trackers_created,stats_sent_notifications_desktop,stats_gmail_insights_viewed,stats_insights_viewed,stats_activities_zapier,stats_stream_viewed
40,10,11,2028,1,1,0,0,0,2
40,10,11,2029,2,2,0,0,0,2
40,10,11,2030,2,2,1,0,0,2
40,10,11,2031,1,1,2,0,0,3
40,10,11,2032,1,2,0,0,0,2
40,10,11,2033,3,1,0,0,0,3
40,10,11,2034,1,1,0,0,0,1
40,10,11,2035,1,1,0,0,0,3
40,10,11,2036,1,1,0,0,0,2
40,10,11,2037,1,1,0,0,0,1
40,10,11,2038,1,1,0,0,0,1
40,10,11,2039,1,1,0,0,0,4
40,10,11,2040,2,2,3,0,0,2
40,10,11,2041,1,1,0,0,0,1
40,10,11,2042,1,1,0,0,0,7
40,10,11,2043,1,2,0,0,0,5
40,10,11,2044,1,2,0,0,0,3
40,10,11,2045,1,3,0,0,0,2
40,10,11,2046,2,2,4,0,0,4
40,10,11,2047,1,1,0,0,0,1
40,10,11,2048,6,21,12,0,0,4
40,10,11,2049,1,2,0,0,0,1
40,10,11,2050,1,1,0,0,0,1
40,10,11,2051,1,2,0,0,0,3
40,10,11,2052,1,2,0,0,0,3
40,10,11,2053,1,1,0,0,0,2
40,10,11,2054,1,1,0,0,0,1
40,10,11,2055,1,2,0,0,0,6
40,10,11,2056,1,1,0,0,0,3
40,10,11,2057,1,1,1,0,0,3
40,10,11,2058,2,3,0,0,0,3
40,10,11,2059,1,1,0,0,0,2
40,10,11,2060,1,1,0,0,0,1
40,10,11,2061,1,1,2,0,0,1
40,10,11,2062,1,1,1,0,0,1
40,10,11,2063,1,1,0,0,0,1
40,10,11,2064,1,2,0,0,0,2
40,10,11,2065,1,2,0,0,0,3
40,10,11,2066,3,1,8,0,0,1
40,10,11,2067,4,3,6,0,0,5
40,10,11,2068,3,5,24,0,0,3
40,10,11,2069,1,3,3,0,0,2
40,10,11,2070,1,1,0,0,0,2
40,10,11,2071,1,1,0,0,0,1
40,10,11,2072,2,5,7,0,0,8
40,10,11,2073,1,1,2,0,0,8
40,10,11,2074,1,3,1,0,0,3
40,10,11,2075,1,1,0,0,0,1
40,10,11,2076,1,3,2,0,0,3
40,10,11,2077,1,1,2,0,0,2
40,10,11,2078,1,1,3,0,0,2
40,10,11,2079,1,2,0,0,0,2
40,10,11,2080,2,3,0,0,0,0
40,10,11,2081,1,1,0,0,0,1
40,10,11,2082,1,1,0,0,0,2
40,10,11,2083,1,1,0,0,0,2
40,10,11,2084,1,2,0,0,0,6
40,10,11,2085,1,1,3,0,0,2
40,10,11,2086,1,2,0,0,0,1
40,10,11,2087,1,4,0,0,0,2
40,10,11,2088,1,4,0,0,0,2
40,10,11,2089,1,2,0,0,0,2
40,10,11,2090,1,2,0,0,0,4
40,10,11,2091,1,1,2,0,0,3
40,10,11,2092,1,1,0,0,0,0
40,10,11,2093,1,1,12,0,0,1
40,10,11,2094,2,1,2,0,0,2
40,10,11,2095,1,3,0,0,0,3
40,10,11,2096,1,4,0,0,0,2
40,10,11,2097,1,2,0,0,0,3
40,10,11,2098,1,1,1,0,0,1
40,10,11,2099,1,1,0,0,0,1
40,10,11,2100,1,1,1,0,0,2
40,10,11,2101,1,1,0,0,0,1
40,10,11,2102,1,1,0,0,0,2
40,10,11,2103,2,1,0,0,0,4
40,10,11,2104,1,3,3,0,0,3
40,10,11,2105,2,2,2,0,0,2
40,10,11,2106,1,2,5,0,0,2
40,10,11,2107,1,2,0,0,0,3
40,10,11,2108,1,1,0,0,0,2
40,10,11,2109,1,1,6,0,0,3
40,10,11,2110,1,4,16,0,0,2
40,10,11,2111,4,11,9,0,0,3
40,10,11,2112,1,1,0,0,0,6
40,10,11,2113,2,8,6,0,0,3
40,10,11,2114,1,2,0,0,0,2
40,10,11,2115,1,2,0,0,0,2
40,10,11,2116,1,1,2,0,0,2
40,10,11,2117,1,2,31,0,0,2
40,10,11,2118,1,2,0,0,0,2
40,10,11,2119,1,4,2,0,0,7
40,10,11,2120,1,1,29,0,0,2
40,10,11,2121,1,3,0,0,0,2
40,10,11,2122,1,1,0,0,0,3
40,10,11,2123,1,1,2,0,0,2
40,10,11,2124,1,1,0,0,0,3
40,10,11,2125,1,2,0,0,0,2
40,10,11,2126,1,3,0,0,0,4
40,10,11,2127,1,3,2,0,0,0
40,10,11,2128,1,4,0,0,0,1
40,10,11,2129,1,2,0,0,0,2
40,10,11,2130,1,2,0,0,0,3
40,10,11,2131,1,1,1,0,0,2
40,10,11,2132,1,2,0,0,0,2
40,10,11,2133,1,1,4,0,0,1
40,10,11,2134,1,2,0,0,0,2
40,10,10,2135,1,3,0,0,0,2
40,10,10,2136,1,1,1,0,0,3
40,10,10,2137,1,1,0,0,0,4
40,10,10,2138,1,1,29,0,0,6
40,10,10,2139,1,1,0,0,0,2
40,10,10,2140,1,1,0,0,0,2
40,10,10,2141,1,2,22,0,0,2
40,10,10,2142,1,2,1,0,0,2
40,10,10,2143,1,4,3,0,0,2
40,10,10,2144,2,2,3,0,0,13
40,10,10,2145,3,2,11,0,0,5
40,10,10,2146,1,1,0,0,0,2
40,10,10,2147,1,1,0,0,0,2
40,10,10,2148,5,3,9,0,0,1
40,10,10,2149,1,2,2,0,0,2
40,10,10,2150,1,2,0,0,0,3
40,10,10,2151,1,1,6,0,0,3
40,10,10,2152,1,1,0,0,0,3
40,10,10,2153,1,1,0,0,0,1
40,10,10,2154,1,1,0,0,0,1
40,10,10,2155,1,1,0,0,0,4
40,10,10,2156,1,1,1,0,0,2
40,10,10,2157,1,3,1,0,0,2
40,10,10,2158,1,1,0,0,0,3
40,10,10,2159,4,2,2,0,0,3
40,10,10,2160,1,2,2,0,0,6
40,10,10,2161,1,1,2,0,0,1
40,10,10,2162,4,2,7,0,0,2
40,10,10,2163,1,2,2,0,0,6
40,10,10,2164,1,1,0,0,0,4
40,10,10,2165,2,1,0,0,0,3
40,10,10,2166,2,2,0,0,0,3
40,10,10,2167,6,6,34,0,0,1
40,10,10,2168,1,1,20,0,0,3
40,10,10,2169,1,1,0,0,0,2
40,10,10,2170,1,1,0,0,0,5
40,10,10,2171,3,4,3,0,0,6
40,10,10,2172,1,2,0,0,0,1
40,10,10,2173,1,1,0,0,0,3
40,10,10,2174,3,5,5,0,0,1
40,10,10,2175,1,3,0,0,0,3
40,10,10,2176,1,1,1,0,0,4
40,10,10,2177,2,2,15,0,0,3
40,10,10,2178,1,3,2,0,0,3
40,10,10,2179,1,2,0,0,0,4
40,10,10,2180,1,2,1,0,0,3
40,10,10,2181,1,4,0,0,0,9
40,10,10,2182,1,1,0,0,0,3
40,10,10,2183,3,3,1,0,0,2
40,10,10,2184,1,4,0,0,0,2
40,10,10,2185,1,1,0,0,0,4
40,10,10,2186,1,1,0,0,0,2
40,10,10,2187,2,1,11,0,0,2
40,10,10,2188,1,2,0,0,0,2
40,10,10,2189,1,1,1,0,0,1
40,10,10,2190,1,2,2,0,0,4
40,10,10,2191,1,3,0,0,0,3
40,10,10,2192,1,1,2,0,0,4
40,10,10,2193,1,1,11,0,0,1
40,10,10,2194,1,1,0,0,0,2
40,10,10,2195,1,3,2,0,0,3
40,10,10,2196,1,1,0,0,0,3
40,10,10,2197,1,1,14,0,0,1
40,10,10,2198,1,1,0,0,0,4
40,10,10,2199,1,2,1,0,0,2
40,10,10,2200,1,3,3,0,0,9
40,10,10,2201,2,1,0,0,0,1
40,10,10,2202,1,1,0,0,0,2
40,10,10,2203,2,1,4,0,0,2
40,10,10,2204,1,1,1,0,0,3
40,10,10,2205,1,1,1,0,0,2
40,10,10,2206,1,1,4,0,0,1
40,10,10,2207,2,2,5,0,0,2
40,10,10,2208,1,1,6,0,0,1
40,10,10,2209,2,1,11,0,0,5
40,10,10,2210,1,2,6,0,0,5
40,10,10,2211,1,3,0,0,0,4
40,10,10,2212,1,1,0,0,0,3
40,10,10,2213,1,1,10,0,0,1
40,10,10,2214,1,1,0,0,0,2
40,10,10,2215,1,1,0,0,0,2
40,10,10,2216,1,1,3,0,0,2
40,10,10,2217,2,1,0,0,0,4
40,10,10,2218,1,2,0,0,0,4
40,10,10,2219,2,2,1,0,0,0
40,10,10,2220,2,1,0,0,0,2
40,10,10,2221,1,1,0,0,0,1
40,10,10,2222,1,1,0,0,0,2
40,10,10,2223,1,1,0,0,0,3
40,10,10,2224,1,1,0,0,0,1
40,10,10,2225,1,1,0,0,0,1
40,10,10,2226,1,1,0,0,0,1
40,10,10,2227,1,4,0,0,0,3
40,10,10,2228,1,2,3,0,0,4
40,10,10,2229,1,1,0,0,0,1
40,10,10,2230,1,1,0,0,0,2
40,10,10,2231,2,4,1,0,0,3
40,10,10,2232,1,2,1,0,0,3
40,10,10,2233,2,3,1,0,0,6
40,10,10,2234,8,11,5,0,0,12
40,10,10,2235,1,1,27,0,0,6
40,10,10,2236,1,2,0,0,0,2
40,10,10,2237,1,1,10,0,0,3
40,10,10,2238,1,2,1,0,0,1
40,10,10,2239,1,2,0,0,0,2
40,10,10,2240,4,9,1,0,0,3
40,10,10,2241,1,3,0,0,0,5
40,10,10,2242,2,4,1,0,0,8
40,10,10,2243,1,2,0,0,0,3
40,10,10,2244,1,1,0,0,0,1
40,10,10,2245,1,1,0,0,0,4
40,10,10,2246,1,2,0,0,0,5
40,10,10,2247,1,1,4,0,0,7
40,10,10,2248,1,1,0,0,0,1
40,10,10,2249,2,3,1,0,0,5
40,10,10,2250,1,1,2,0,0,2
40,10,10,2251,1,2,0,0,0,1
40,10,10,2252,1,1,2,0,0,5
40,10,10,2253,1,1,2,0,0,3
40,10,10,2254,1,1,0,0,0,1
40,10,10,2255,1,2,0,0,0,2
40,10,10,2256,1,1,4,0,0,2
40,10,10,2257,1,3,1,0,0,2
40,10,10,2258,1,1,0,0,0,1
40,10,10,2259,3,6,1,0,0,2
40,10,10,2260,9,8,9,0,0,1
40,10,10,2261,1,3,0,0,0,2
40,10,10,2262,1,1,5,0,0,1
40,10,10,2263,3,2,3,0,0,2
40,10,10,2264,1,1,0,0,0,3
40,10,10,2265,1,1,0,0,0,7
40,10,10,2266,3,1,5,0,0,0
40,10,10,2267,29,21,22,0,0,1
40,10,10,2268,1,8,2,0,0,5
40,10,10,2269,1,5,1,0,0,16
40,10,10,2270,1,3,1,0,0,1
40,10,10,2271,4,4,6,0,0,4
40,10,10,2272,2,2,5,0,0,2
40,10,10,2273,3,5,3,0,0,5
40,10,10,2274,1,1,1,0,0,3
40,10,10,2275,1,1,1,0,0,2
40,10,10,2276,2,4,1,0,0,4
40,10,10,2277,1,1,0,0,0,2
40,10,10,2278,2,1,11,0,0,2
40,10,10,2279,1,1,3,0,0,1
40,10,10,2280,1,4,0,0,0,3
40,10,10,2281,1,1,0,0,0,1
40,10,10,2282,1,3,2,0,0,3
40,10,10,2283,1,2,2,0,0,4
40,10,10,2284,1,1,0,0,0,1
40,10,10,2285,1,1,0,0,0,2
40,10,10,2286,3,1,0,0,0,1
40,10,10,2287,1,1,0,0,0,1
40,10,10,2288,1,1,0,0,0,2
40,10,10,2289,1,1,2,0,0,6
40,10,10,2290,1,1,0,0,0,1
40,10,10,2291,1,1,0,0,0,2
40,10,10,2292,1,1,0,0,0,1
40,10,10,2293,1,4,1,0,0,5
40,10,10,2294,2,3,4,0,0,3
40,10,10,2295,1,1,17,0,0,2
40,10,10,2296,3,4,1,0,0,4
40,10,10,2297,1,2,1,0,0,2
40,10,10,2298,1,1,0,0,0,2
40,10,10,2299,1,2,0,0,0,2
40,10,10,2300,1,4,0,0,0,4
40,10,10,2301,2,6,14,6,0,13
40,10,10,2302,2,1,1,0,0,4
40,10,10,2303,3,2,5,0,0,1
40,10,10,2304,1,2,0,0,0,4
40,10,10,2305,1,2,1,0,0,4
40,10,10,2306,2,2,2,0,0,3
40,10,10,2307,1,1,5,0,0,3
40,10,10,2308,1,1,1,0,0,2
40,10,10,2309,1,5,0,0,0,0
40,10,10,2310,2,2,1,0,0,0
40,10,10,2311,2,1,1,0,0,1
40,10,10,2312,1,1,1,0,0,1
40,10,10,2313,3,7,0,0,0,5
40,10,10,2314,21,14,40,0,0,13
40,10,10,2315,12,3,0,0,0,2
40,10,10,2316,9,4,2,0,0,5
40,10,10,2317,13,1,0,0,0,3
40,10,10,2318,1,4,0,0,0,2
40,10,10,2319,2,1,1,0,0,2
40,10,10,2320,1,1,5,0,0,1
40,10,10,2321,1,1,0,0,0,1
40,10,10,2322,1,2,0,0,0,2
40,10,10,2323,1,2,0,0,0,2
40,10,10,2324,1,2,0,0,0,7
40,10,10,2325,1,1,0,0,0,1
40,10,10,2326,1,2,1,0,0,6
40,10,10,2327,1,3,1,0,0,6
40,10,10,2328,2,3,12,0,0,4
40,10,10,2329,1,2,3,0,0,4
40,10,10,2330,1,2,7,0,0,5
40,10,10,2331,4,3,3,0,0,2
40,10,10,2332,1,2,0,0,0,3
40,10,10,2333,3,1,5,0,0,3
40,10,10,2334,1,4,0,0,0,3
40,10,10,2335,1,1,1,0,0,9
40,10,10,2336,2,2,6,0,0,3
40,10,10,2337,1,5,0,0,0,3
40,10,10,2338,1,2,2,0,0,3
40,10,10,2339,1,2,0,0,0,2
40,10,10,2340,1,2,0,0,0,7
40,10,10,2341,1,2,0,0,0,3
40,10,10,2342,2,3,1,0,0,6
40,10,10,2343,1,2,0,0,0,3
40,10,10,2344,1,1,0,0,0,2
40,10,10,2345,1,1,0,0,0,2
40,10,10,2346,1,2,1,0,0,5
40,10,10,2347,2,1,0,0,0,2
40,10,10,2348,4,9,2,0,0,4
40,10,10,2349,2,3,2,0,0,3
40,10,10,2350,1,2,0,0,0,2
40,10,10,2351,2,1,5,0,0,0
40,10,10,2352,1,2,1,0,0,4
40,10,10,2353,1,2,0,0,0,1
40,10,10,2354,1,3,0,0,0,8
40,10,10,2355,1,1,0,0,0,3
40,10,10,2356,1,2,0,0,0,4
40,10,10,2357,1,1,0,0,0,3
40,10,10,2358,1,2,1,0,0,3
40,10,10,2359,3,2,34,0,0,3
40,10,10,2360,1,4,0,0,0,3
40,10,10,2361,4,3,7,0,0,4
40,10,10,2362,1,2,0,0,0,8
40,10,10,2363,1,1,1,0,0,1
40,10,10,2364,1,1,2,0,0,2
40,10,10,2365,7,33,47,0,0,2
40,10,10,2366,1,2,0,0,0,2
40,10,10,2367,1,2,6,0,0,5
40,10,10,2368,1,1,0,0,0,2
40,10,10,2369,1,1,3,0,0,2
40,10,9,2370,1,2,1,0,0,1
40,10,9,2371,1,1,0,0,0,1
40,10,9,2372,1,1,2,0,0,2
40,10,9,2373,1,1,0,0,0,4
40,10,9,2374,1,1,0,0,0,3
40,10,9,2375,1,2,0,0,0,4
40,10,9,2376,7,3,3,0,0,5
40,10,9,2377,7,14,35,0,0,2
40,10,9,2378,1,2,3,0,0,3
40,10,9,2379,1,1,1,0,0,1
40,10,9,2380,1,1,0,0,0,2
40,10,9,2381,1,2,3,0,0,5
40,10,9,2382,1,1,0,0,0,1
40,10,9,2383,1,2,0,0,0,3
40,10,9,2384,2,2,0,0,0,1
40,10,9,2385,2,2,27,0,0,1
40,10,9,2386,1,2,0,0,0,2
40,10,9,2387,6,21,29,0,0,20
40,10,9,2388,1,1,2,0,0,2
40,10,9,2389,1,1,5,0,0,1
40,10,9,2390,1,1,3,0,0,1
40,10,9,2391,1,1,0,0,0,4
40,10,9,2392,2,2,4,0,0,2
40,10,9,2393,2,3,2,0,0,6
40,10,9,2394,1,1,0,0,0,1
40,10,9,2395,1,2,4,0,0,3
40,10,9,2396,1,1,0,0,0,1
40,10,9,2397,1,2,0,0,0,8
40,10,9,2398,1,1,0,0,0,2
40,10,9,2399,1,3,1,0,0,2
40,10,9,2400,2,3,0,0,0,6
40,10,9,2401,1,0,0,0,0,4
40,10,9,2402,1,1,9,0,0,2
40,10,9,2403,1,4,3,0,0,5
40,10,9,2404,1,3,0,0,0,2
40,10,9,2405,1,3,0,0,0,4
40,10,9,2406,1,1,1,0,0,2
40,10,9,2407,1,3,0,0,0,5
40,10,9,2408,2,2,2,0,0,1
40,10,9,2409,4,3,3,0,0,7
40,10,9,2410,1,5,6,0,0,3
40,10,9,2411,1,2,0,0,0,2
40,10,9,2412,1,2,0,0,0,4
40,10,9,2413,1,1,0,0,0,3
40,10,9,2414,1,1,1,0,0,6
40,10,9,2415,2,4,7,0,0,2
40,10,9,2416,1,4,0,1,0,3
40,10,9,2417,1,1,4,0,0,1
40,10,9,2418,2,2,0,0,0,2
40,10,9,2419,1,1,1,0,0,1
40,10,9,2420,1,1,3,0,0,4
40,10,9,2421,1,2,1,0,0,2
40,10,9,2422,1,3,0,0,0,2
40,10,9,2423,1,1,0,0,0,3
40,10,9,2424,1,1,0,0,0,3
40,10,9,2425,1,1,3,0,0,1
40,10,9,2426,1,2,0,0,0,3
40,10,9,2427,1,1,0,0,0,1
40,10,9,2428,3,2,0,0,0,5
40,10,9,2429,3,2,18,0,0,6
40,10,9,2430,1,1,0,0,0,1
40,10,9,2431,1,2,5,0,0,3
40,10,9,2432,1,3,0,0,0,4
40,10,9,2433,1,2,0,0,0,3
40,10,9,2434,1,2,4,0,0,2
40,10,9,2435,1,1,0,0,0,1
40,10,9,2436,1,2,0,0,0,2
40,10,9,2437,1,1,3,0,0,3
40,10,9,2438,2,2,1,0,0,3
40,10,9,2439,5,5,14,0,0,5
40,10,9,2440,2,2,8,0,0,1
40,10,9,2441,1,1,0,0,0,2
40,10,9,2442,1,1,0,0,0,2
40,10,9,2443,2,2,3,0,0,7
40,10,9,2444,1,0,10,0,0,2
40,10,9,2445,1,2,0,0,0,2
40,10,9,2446,1,2,0,0,0,6
40,10,9,2447,1,2,1,0,0,4
40,10,9,2448,1,2,0,0,0,2
40,10,9,2449,1,2,0,0,0,3
40,10,9,2450,1,1,0,0,0,1
40,10,9,2451,1,1,1,0,0,4
40,10,9,2452,6,5,0,0,0,1
40,10,9,2453,2,1,3,0,0,3
40,10,9,2454,2,1,1,0,0,5
40,10,9,2455,1,22,3,0,0,2
40,10,9,2456,1,1,0,0,0,1
40,10,9,2457,1,2,0,0,0,2
40,10,9,2458,1,2,3,0,0,2
40,10,9,2459,2,1,1,0,0,4
40,10,9,2460,1,1,3,0,0,2
40,10,9,2461,3,2,4,0,0,3
40,10,9,2462,7,5,20,0,0,3
40,10,9,2463,1,1,1,0,0,1
40,10,9,2464,1,2,0,0,0,2
40,10,9,2465,2,2,3,0,0,4
40,10,9,2466,1,1,2,0,0,1
40,10,9,2467,1,4,0,0,0,5
40,10,9,2468,1,2,7,0,0,4
40,10,9,2469,3,2,1,0,0,2
40,10,9,2470,2,2,2,0,0,2
40,10,9,2471,1,1,3,0,0,2
40,10,9,2472,1,1,0,0,0,1
40,10,9,2473,1,2,1,0,0,2
40,10,9,2474,1,1,1,0,0,2
40,10,9,2475,1,1,0,0,0,3
40,10,9,2476,1,4,0,0,0,0
40,10,9,2477,1,1,1,0,0,3
40,10,9,2478,3,5,4,0,0,5
40,10,9,2479,1,1,0,0,0,1
40,10,9,2480,1,1,4,0,0,2
40,10,9,2481,1,1,0,0,0,5
40,10,9,2482,2,9,0,0,0,4
40,10,9,2483,1,2,0,0,0,6
40,10,9,2484,1,0,0,0,0,2
40,10,9,2485,1,2,0,0,0,3
40,10,9,2486,1,2,0,0,0,2
40,10,9,2487,1,2,0,0,0,2
40,10,9,2488,2,2,0,0,0,5
40,10,9,2489,1,1,0,0,0,1
40,10,9,2490,2,1,2,0,0,4
40,10,9,2491,1,3,0,0,0,5
40,10,9,2492,1,4,4,0,0,5
40,10,9,2493,1,2,0,0,0,2
40,10,9,2494,4,0,3,0,0,1
40,10,9,2495,2,3,0,0,0,2
40,10,9,2496,1,2,0,0,0,2
40,10,9,2497,2,3,0,0,0,3
40,10,9,2498,1,0,3,0,0,3
40,10,9,2499,2,4,24,0,0,9
40,10,9,2500,4,5,3,0,0,6
40,10,9,2501,1,1,2,0,0,2
40,10,9,2502,1,2,4,0,0,4
40,10,9,2503,1,2,1,0,0,5
40,10,9,2504,1,2,1,0,0,3
40,10,9,2505,1,1,0,0,0,0
40,10,9,2506,1,1,1,0,0,2
40,10,9,2507,2,0,0,0,0,2
40,10,9,2508,2,4,3,0,0,2
40,10,9,2509,2,2,4,0,0,7
40,10,9,2510,1,1,3,0,0,1
40,10,9,2511,1,1,32,0,0,2
40,10,9,2512,1,1,1,0,0,3
40,10,9,2513,1,1,0,0,0,2
40,10,9,2514,4,3,6,0,0,1
40,10,9,2515,1,1,0,0,0,3
40,10,9,2516,1,5,0,0,0,4
40,10,9,2517,1,1,1,0,0,3
40,10,9,2518,1,1,0,0,0,2
40,10,9,2519,6,2,9,0,0,3
40,10,9,2520,1,3,0,0,0,2
40,10,9,2521,1,1,0,0,0,1
40,10,9,2522,1,2,5,0,0,5
40,10,9,2523,1,1,9,0,0,4
40,10,9,2524,1,1,0,0,0,2
40,10,9,2525,1,2,0,0,0,2
40,10,9,2526,1,3,0,0,0,2
40,10,9,2527,1,0,0,0,0,1
40,10,9,2528,1,5,0,0,0,3
40,10,9,2529,2,1,0,0,0,8
40,10,9,2530,1,1,0,0,0,1
40,10,9,2531,2,8,0,0,0,4
40,10,9,2532,1,1,0,0,0,1
40,10,9,2533,1,1,2,0,0,1
40,10,9,2534,1,4,1,0,0,4
40,10,9,2535,1,2,0,0,0,2
40,10,9,2536,1,1,0,0,0,2
40,10,9,2537,2,1,1,0,0,8
40,10,9,2538,1,1,5,0,0,2
40,10,9,2539,9,12,22,0,0,5
40,10,9,2540,1,3,0,0,0,4
40,10,9,2541,1,8,0,0,0,3
40,10,9,2542,3,7,9,0,0,3
40,10,9,2543,1,3,23,0,0,2
40,10,9,2544,1,1,0,0,0,1
40,10,9,2545,1,2,0,0,0,1
40,10,9,2546,1,1,0,0,0,3
40,10,9,2547,2,2,1,0,0,2
40,10,9,2548,4,3,3,0,0,2
40,10,9,2549,1,1,0,0,0,2
40,10,9,2550,2,2,9,0,0,1
40,10,9,2551,1,1,1,0,0,3
40,10,9,2552,1,5,3,0,0,11
40,10,9,2553,1,1,0,0,0,1
40,10,9,2554,1,4,0,0,0,2
40,10,9,2555,3,3,17,0,0,2
40,10,9,2556,2,3,2,0,0,1
40,10,9,2557,4,5,1,0,0,3
40,10,9,2558,1,1,0,0,0,2
40,10,9,2559,1,1,1,0,0,1
40,10,9,2560,4,3,5,0,0,4
40,10,9,2561,2,9,0,0,0,2
40,10,9,2562,3,2,7,0,0,8
40,10,9,2563,1,2,4,0,0,3
40,10,9,2564,3,2,4,0,0,1
40,10,9,2565,3,8,8,0,0,2
40,10,9,2566,2,1,8,0,0,2
40,10,9,2567,1,2,0,0,0,2
40,10,9,2568,2,1,0,0,0,3
40,10,9,2569,2,1,13,0,0,1
40,10,9,2570,3,3,2,0,0,2
40,10,9,2571,1,1,1,0,0,2
40,10,9,2572,3,1,8,0,0,6
40,10,9,2573,1,1,1,0,0,3
40,10,9,2574,4,3,7,0,0,8
40,10,9,2575,1,3,0,0,0,2
40,10,9,2576,1,1,4,0,0,1
40,10,9,2577,1,3,0,0,0,3
40,10,9,2578,2,1,0,0,0,1
40,10,9,2579,1,1,0,0,0,3
40,10,9,2580,1,1,2,0,0,3
40,10,9,2581,1,3,11,0,0,11
40,10,9,2582,1,1,0,0,0,1
40,10,9,2583,1,3,0,0,0,2
40,10,9,2584,1,1,0,0,0,1
40,10,9,2585,1,2,1,0,0,2
40,10,9,2586,1,4,0,0,0,5
40,10,9,2587,3,1,0,0,0,2
40,10,9,2588,2,2,0,0,0,5
40,10,9,2589,1,1,0,0,0,4
40,10,9,2590,1,1,0,0,0,3
40,10,9,2591,1,2,0,0,0,5
40,10,9,2592,1,1,0,0,0,1
40,10,9,2593,1,1,0,0,0,2
40,10,9,2594,1,2,0,0,0,2
40,10,9,2595,1,1,5,0,0,6
40,10,9,2596,1,1,3,0,0,2
40,10,9,2597,2,1,2,0,0,1
40,10,9,2598,1,1,0,0,0,1
40,10,9,2599,1,2,0,0,0,4
40,10,9,2600,2,1,2,0,0,5
40,10,9,2601,2,2,0,0,0,2
40,10,9,2602,2,3,1,0,0,5
40,10,9,2603,1,2,0,0,0,2
40,10,9,2604,1,1,0,0,0,2
40,10,9,2605,1,1,0,0,0,2
40,10,9,2606,1,1,0,0,0,4
40,10,9,2607,1,0,0,0,0,1
40,10,9,2608,3,3,8,0,0,2
40,10,9,2609,2,3,5,0,0,4
40,10,9,2610,1,2,0,0,0,2
40,10,9,2611,1,2,0,0,0,7
40,10,9,2612,2,5,1,0,0,3
40,10,9,2613,1,2,0,0,0,4
40,10,9,2614,1,2,2,0,0,7
40,10,9,2615,1,1,0,0,0,0
40,10,9,2616,1,1,1,0,0,2
40,10,9,2617,1,1,0,0,0,3
40,10,9,2618,1,2,2,0,0,3
40,10,9,2619,13,7,18,0,0,11
40,10,9,2620,1,1,0,0,0,1
40,10,9,2621,1,1,0,0,0,6
40,10,9,2622,4,4,2,0,0,3
40,10,9,2623,3,1,18,0,0,3
40,10,9,2624,1,2,0,0,0,1
40,10,9,2625,1,1,0,0,0,1
40,10,9,2626,1,1,0,0,0,2
40,10,9,2627,1,1,5,0,0,3
40,10,9,2628,1,1,0,0,0,2
40,10,9,2629,1,1,0,0,0,6
40,10,9,2630,1,1,0,0,0,1
40,10,9,2631,1,1,1,0,0,2
40,10,9,2632,1,1,1,0,0,1
40,10,9,2633,1,2,0,0,0,2
40,10,9,2634,2,2,2,0,0,4
40,10,9,2635,1,0,0,0,0,1
40,10,9,2636,2,1,4,0,0,1
40,10,9,2637,1,2,0,0,0,5
40,10,9,2638,2,1,2,0,0,1
40,10,9,2639,1,1,1,0,0,2
40,10,9,2640,1,1,1,0,0,3
40,10,9,2641,1,3,0,0,0,3
40,10,9,2642,1,2,1,0,0,1
40,10,9,2643,1,1,10,0,0,5
40,10,9,2644,5,1,3,0,0,1
40,10,9,2645,3,2,2,0,0,2
40,10,9,2646,1,2,0,0,0,2
40,10,9,2647,3,6,17,0,0,5
40,10,9,2648,2,5,11,0,0,5
40,10,9,2649,1,1,4,0,0,5
40,10,9,2650,1,3,4,0,0,9
40,10,9,2651,1,0,2,0,0,7
40,10,9,2652,2,3,17,0,0,12
40,10,9,2653,2,1,2,0,0,4
40,10,8,2654,2,4,12,0,0,4
40,10,8,2655,2,1,6,0,0,2
40,10,8,2656,1,2,0,0,0,2
40,10,8,2657,2,2,3,0,0,2
40,10,8,2658,1,3,0,0,0,0
40,10,8,2659,1,1,1,0,0,4
40,10,8,2660,2,1,0,0,0,2
40,10,8,2661,2,1,6,0,0,1
40,10,8,2662,1,1,0,0,0,2
40,10,8,2663,1,2,0,0,0,1
40,10,8,2664,1,1,1,0,0,1
40,10,8,2665,1,1,0,0,0,0
40,10,8,2666,1,1,0,0,0,2
40,10,8,2667,1,1,3,0,0,1
40,10,8,2668,1,5,0,0,0,5
40,10,8,2669,1,1,1,0,0,2
40,10,8,2670,1,1,0,0,0,1
40,10,8,2671,1,1,1,0,0,1
40,10,8,2672,1,2,0,0,0,4
40,10,8,2673,1,1,0,0,0,2
40,10,8,2674,1,2,0,0,0,4
40,10,8,2675,1,3,0,0,0,2
40,10,8,2676,1,1,0,0,0,2
40,10,8,2677,13,19,89,0,0,5
40,10,8,2678,1,1,40,0,0,5
40,10,8,2679,1,2,0,0,0,3
40,10,8,2680,1,1,0,0,0,2
40,10,8,2681,1,1,2,0,0,1
40,10,8,2682,2,2,8,0,0,4
40,10,8,2683,1,2,0,0,0,2
40,10,8,2684,1,1,0,0,0,1
40,10,8,2685,1,2,0,0,0,3
40,10,8,2686,2,2,2,0,0,1
40,10,8,2687,1,1,12,0,0,2
40,10,8,2688,1,1,0,0,0,0
40,10,8,2689,1,1,0,0,0,2
